Crash_Date,Crash_Time,Aircraft_SN,Aircraft_Type,Summarized_Name,Ejection_Seats,Base,Wing,Squadron,Mission_Type,Weapon,Target_Objective,Ceiling_Vis,Maneuver,Pass,Angle,Altitude,Airspeed,Mission_Phase,Where_Hit,Fire_Observed,Hit_Country,Loss_Country,Latitude,Longitude,Defense_Type,Defense_Category,Pilot_Hit,Pilot_Rank,Pilot,Pilot_Egress,Pilot_Condition,Pilot_Recovered,Pilot_Status
1968-07-19 00:00:00,0055D,5112555,O-1G,O-1 Bird Dog,N,NTR,504TAS,21TASS,"",_,_,/..,Level,0,0,200,0,Enroute,Engine,N,SVn,SVn,12.1666666666667,109.083333333333,Light aimed automatic weapons,Automatic Weapons,N,Capt,Ziaseker A. R.,Crashlanded,Uninjured,USAF Helo,Recoverd
1968-07-21 00:00:00,0018D,562905,F-100D,F-100 Super Sabre,Y,PHC,37TFW,355TFS,"",_,Anti-aircraft gun position,/..,Strafe,1,0,3000,0,At target,_,N,SVn,SVn,16.3,107.1,Gunfire,Automatic Weapons,p,LtCol,Flanagan S. E.,Crash,_,_,KIA
1968-07-21 00:00:00,1035D,52132668,A-1E,A-1 Skyraider,Y,NKP,56ACW,1ACS,"",_,Escort,/..,Level,0,0,4000,0,Return,Engine,N,NVn,NVn,17.0833333333333,106.4,Gunfire,Automatic Weapons,N,Maj,Mobley B. M.,Ejection,Uninjured,o Helo,Recovered
1968-07-23 00:00:00,0355D,650895,RF-4C,F-4 Phantom,Y,TSN,460TRW,_,"",_,Khe Sanh area,/..,_,0,0,1500,0,_,Fwd fuselage,Y,SVn,SVn,16.6166666666667,107.516666666667,Gunfire (poss.),Automatic Weapons,_,MGen,Worley R. F.,Crashlanded,_,_,KIA
1968-07-24 00:00:00,1245N,667682,F-4D,F-4 Phantom,Y,UBN,8TFW,497TFS,"",_,Black Route,/..,_,3,0,0,0,At target,_,Y,NVn,Sea,17.8833333333333,106.666666666667,Gunfire,Automatic Weapons,_,Capt,Hackett H. B. III,_,_,_,KIA
1968-07-24 00:00:00,1315N,667703,F-4D,F-4 Phantom,Y,UBN,8TFW,497TFS,"",_,_,/11,Level,1,0,0,0,Return,_,_,SVn,SVn,16.0666666666667,108.2,Gunfire,Automatic Weapons,_,Capt,Gill T. D.,Ejection,Uninjured,USAF Helo,Recovered
1968-07-25 00:00:00,0636N,541912,F-100,F-100 Super Sabre,Y,THA,31TFW,136TFS,"",_,Storage area,/..,_,2,0,0,0,At target,_,_,SVn,SVn,15.5,108.1,Gunfire,Automatic Weapons,N,Capt,LHuillier J. A.,Ejection,_,Army Helo,KIA
1968-07-28 00:00:00,1025D,553608,F-100D,F-100 Super Sabre,Y,BHA,3TFW,510TFS,"",_,Raft,/..,Strafe,1,0,1500,0,At target,Right wing,Y,SVn,SVn,11.9166666666667,107.1,Gunfire,Automatic Weapons,p,Maj,Shain F. R.,Crash,_,_,KIA
1968-07-30 00:00:00,0745D,686891,O-2A,O-2 Skymaster,N,CLI,504TAS,20TASS,"",_,_,4500/..,_,0,0,0,0,_,_,_,SVn,SVn,,,(Combat associated),Other,_,Capt,Beyer T. J.,_,_,_,MIA
1968-08-01 00:00:00,1910D,668822,F-4D,F-4 Phantom,Y,_,366TFW,389TFS,"",_,Trucks,/..,_,1,0,0,0,At target,_,_,NVn,NVn,17.3666666666667,106.383333333333,Gunfire,Automatic Weapons,p,Maj,Thompson W. J.,_,_,_,MIA
1968-08-02 00:00:00,0525D,541775,F-100,F-100 Super Sabre,Y,THA,31TFW,136TFS,"",_,Bunkers supply area,/10,Strafe,2,0,1000,450,At target,_,N,SVn,SVn,16.4166666666667,107.3,Moderate aimed automatic weapons,Automatic Weapons,N,1Lt,Laskowski M. J.,Ejection,Uninjured,USAF a/c,Recovered
1968-08-06 00:00:00,0343D,560215,RF-101,F-101 Voodoo,Y,TSN,460TRW,45TRS,"",_,RP-1 reconnaissance,/..,Level,2,0,6000,480,On station,Aft fuselage,Y,NVn,Sea,16.7166666666667,106.766666666667,Light aimed AAA,AAA,N,Maj,Harlow G. D.,Ejection,Injured,u Ship,Recovered
1968-08-09 00:00:00,0336D,624292,F-105D,F-105 Thunderchief,Y,TKL,355TFW,357TFS,"",_,Anti-aircraft gun position,/10,Pull up,0,0,5000,0,At target,Aft fuselage,Y,NVn,NVn,17.1666666666667,106.916666666667,Light aimed 37mm AAA,AAA,N,Col,Wind D. W.,Ejection,Uninjured,_,POW (returned)
1968-08-09 00:00:00,0738D,52135326,A-1H,A-1 Skyraider,Y,PLK,633SOG,_,"",_,Troops,/..,Dive,1,10,300,0,At target,_,Y,LS,LS,14.7666666666667,107.45,Light aimed automatic weapons (poss.),Automatic Weapons,p,Maj,Wolfkeil W. B.,_,_,_,MIA
1968-08-15 00:00:00,0111D,660447,RF-4C,F-4 Phantom,Y,UDN,432TRW,14TRS,"",_,RP-1 reconnaissance,/..,Level,0,0,0,0,On station,_,N,NVn,NVn,17.7,106.5,Gunfire (poss.),Automatic Weapons,_,Capt,Hicks T. D.,_,_,_,MIA
1968-08-16 00:00:00,0058D,563865,F-100F,F-100 Super Sabre,Y,PHC,37TFW,612TFS,"",_,Mission no.441,/..,_,0,0,0,0,Return,_,_,NVn,NVn,17.3,107.166666666667,(Combat associated),Other,p,Maj,McElhanon M. O.,_,_,_,MIA
1968-08-16 00:00:00,0715D,668754,F-4D,F-4 Phantom,Y,DNG,366TFW,389TFS,"",_,Troops,/3,Dive,0,10,300,425,At target,Aft fuselage,N,SVn,Sea,16.7,107.983333333333,Moderate aimed small arms,Small Arms Fire,N,Maj,Cain L. N.,Ejection,Uninjured,USAF Helo,Recovered
1968-08-17 00:00:00,0505D,563834,F-100F,F-100 Super Sabre,Y,PHC,37TFW,355TFS,"",_,Truck park,/10,Pull up,3,0,3500,0,At target,Engine,N,NVn,Sea,17.3,107.166666666667,Light aimed 37mm AAA,AAA,N,Capt,Shaheen C. A.,Ejection,Uninjured,USAF Helo,Recovered
1968-08-17 00:00:00,0723D,667565,F-4D,F-4 Phantom,Y,UDN,432TRW,555TFS,"",_,Mission no.46,/..,Dive,1,0,0,0,At target,_,Y,NVn,NVn,17.6,106.4,(Combat associated),Other,p,1Lt,Powell W. E.,_,_,_,KIA
1968-08-18 00:00:00,0334D,668811,F-4D,F-4 Phantom,Y,DNG,366TFW,480TFS,"",_,Troops,3500/3,Dive,1,0,500,450,At target,Fuselage,Y,SVn,SVn,16.8333333333333,106.916666666667,Light aimed 50cal AAA,AAA,p,Capt,Thomas A. R.,Ejection,Injured,Army Helo,Recovered
1968-08-23 00:00:00,0123D,541922,F-100,F-100 Super Sabre,Y,THA,31TFW,136TFS,"",_,Troops,9000/5,Strafe,2,30,2500,500,At target,Engine,Y,SVn,SVn,12.45,107.6,Automatic weapons,AAA,N,1Lt,Thurn J. J.,Ejection,Uninjured,Army Helo,Recovered
1968-08-23 00:00:00,0310D,6721348,O-2,O-2 Skymaster,N,CLI,_,20TASS,"",Bullpup,Enemy bunkers trenches,/3,_,0,0,2000,0,At target,_,_,SVn,SVn,15.3333333333333,108.633333333333,Light aimed 30cal AAA,AAA,p,Capt,Richards L. D.,Crash,_,_,KIA
1968-08-23 00:00:00,1545N,660466,RF-4C,F-4 Phantom,Y,UDN,432TRW,14TRS,"",_,RP-1 reconnaissance,/..,_,0,0,0,0,On station,_,N,NVn,NVn,,,(Combat associated),Other,_,1Lt,Setterquist F. L.,_,_,_,MIA
1968-08-24 00:00:00,1535D,668694,F-4D,F-4 Phantom,Y,UBN,8TFW,497TFS,"",_,Storage area,/..,_,0,0,0,0,At target,_,N,NVn,NVn,17.6666666666667,106.4,(Combat associated),Other,_,Maj,Read C. H. Jr,_,_,_,MIA
1968-08-26 00:00:00,0420D,624177,C-7,C-7 Caribou,N,V35,483TAW,457TCS,"",_,HE for V-292,/..,Level,0,0,1000,0,Enroute,Right wing,N,SVn,SVn,11.6,106.45,Light aimed gunfire,Small Arms Fire,_,Capt,Bull R. G.,Crash,_,_,KIA
1968-08-26 00:00:00,1440N,667531,F-4D,F-4 Phantom,Y,DNG,366TFW,480TFS,"",_,_,/..,Climb,0,0,0,0,Enroute,Right wing,Y,SVn,Sea,16.0833333333333,108.333333333333,Gunfire,Automatic Weapons,N,Maj,Pick D.,Ejection,_,_,KIA
1968-08-31 00:00:00,0320D,650858,RF-4C,F-4 Phantom,Y,UDN,460TRW,12TRS,"",_,Area reconnaissance,/10,Dive,1,10,2000,480,On station,Engine,N,SVn,SVn,15.9166666666667,107.766666666667,Light aimed 50cal AAA,AAA,N,Capt,Dorsett T. G.,Ejection,Minor injuries,Army Helo,Recovered
1968-08-31 00:00:00,2130N,668688,F-4D,F-4 Phantom,Y,UDN,432TRW,389TFS,"",_,Trucks storage area,15000/6,Dive,0,0,6000,0,At target,_,Y,NVn,NVn,17.5166666666667,106.216666666667,Gunfire,Automatic Weapons,p,Capt,Wilson J. R.,Ejection,Major injuries,USAF Helo,Recovered
1968-09-01 00:00:00,0309D,600512,F-105D,F-105 Thunderchief,Y,KRT,388TFW,34TFS,"",_,Storage area,/..,Level,0,0,15000,350,Enroute,Engine,Y,LS,LS,18.6666666666667,103.5,AAA (poss.),AAA,N,Capt,Thaete D. K.,Ejection,Injured,USAF Helo,Recovered
1968-09-03 00:00:00,0715D,6400681,F-4C,F-4 Phantom,Y,CRB,12TFW,558TFS,"",_,Enemy position,/..,_,0,0,600,0,At target,_,_,SVn,SVn,10.8166666666667,106.6,Automatic weapons/small arms,Small Arms Fire,_,Maj,Assalone T. E.,Ejection,Minor injuries,_,Recovered
1968-09-06 00:00:00,0159D,621785,C-130E,C-130 Hercules,N,THA,314TAW,345TAS,"",_,Not applicable,200/2,_,0,0,0,0,At target,_,_,SVn,SVn,11.6166666666667,107.833333333333,Gunfire,Automatic Weapons,_,Capt,Risher D. H.,Crash,_,_,KIA
1968-09-10 00:00:00,0515D,563772,F-100F,F-100 Super Sabre,Y,PHC,37TFW,355TFS,"",_,Troops,/..,Strafe,2,0,1000,0,At target,Engine,N,SVn,SVn,12.4166666666667,107.883333333333,Moderate aimed gunfire,Automatic Weapons,N,Capt,McGrath D. A.,Ejection,Minor injuries,USAF Helo,Recovered
1968-09-11 00:00:00,0600D,668752,F-4D,F-4 Phantom,Y,DNG,366TFW,389TFS,"",Bullpup,Trucks,/15,_,0,0,0,0,At target,Fuselage,Y,NVn,Sea,17.6166666666667,106.45,Moderate aimed 37mm AAA (two hits),AAA,N,Maj,Bustle L. E.,Ejection,Major injuries,USAF Helo,Recovered
1968-09-12 00:00:00,0436D,563245,F-100D,F-100 Super Sabre,Y,BHA,3TFW,510TFS,"",_,Enemy position,/..,Strafe,4,0,1500,0,At target,Fuselage,N,SVn,SVn,9.08333333333333,104.9,Aimed automatic weapons,AAA,N,Capt,Fogleman R. R.,Ejection,Uninjured,Army Helo,Recovered
1968-09-12 00:00:00,0931Ds,591762,F-105D,F-105 Thunderchief,Y,TKL,355TFW,357TFS,"",_,?BLC on Ron river,/..,Strafe,0,0,600,0,At target,_,_,NVn,NVn,17.8666666666667,106.383333333333,Gunfire,Automatic Weapons,p,Maj,Maxwell S. C.,_,_,_,MIA
1968-09-14 00:00:00,0230D,600522,F-105D,F-105 Thunderchief,Y,TKL,355TFW,357TFS,"",_,Three trucks,/..,_,0,0,0,0,At target,Aft engine,Y,NVn,LS,17.5833333333333,105.733333333333,Heavy aimed 37/57mm AAA (prob.),AAA,N,Capt,Tribble D. M.,Ejection,Uninjured,USAF Helo,Recovered
1968-09-17 00:00:00,0155D,650915,RF-4C,F-4 Phantom,Y,UDN,432TRW,11TRS,"",_,Road strip Route 914,/..,Level,0,0,0,0,On station,_,N,LS,LS,16.7166666666667,106.1,AAA (prob.),AAA,N,Capt,Paul L. L.,Ejection,Minor injuries,USAF Helo,Recovered
1968-09-17 00:00:00,2335D,562556,O-1E,O-1 Bird Dog,N,DNG,504TAS,20TASS,"",_,Landing Zone preparation,/..,_,0,0,2500,0,At target,Engine,N,SVn,SVn,16.5,107.5,50cal AAA,AAA,N,Capt,Compton J. R.,Crashlanded,Minor injuries,Army Helo,Recoverd
1968-09-19 00:00:00,0145D,600428,F-105D,F-105 Thunderchief,Y,KRT,388TFW,469TFS,"",_,Storage area,/15,Dive,2,0,5000,500,At target,Fuselage,Y,NVn,NVn,17.05,107.05,Moderate aimed 37mm AAA (prob.),AAA,_,Maj,Capling E. R.,Ejection,Injured,_,MIA
1968-09-21 00:00:00,1644N,521498,B-57B,B-57 Canberra,Y,PHR,35TFW,8TBS,"",_,Truck park,/5,Dive,5,0,4000,0,At target,Left engine,N,LS,Sea,16.8666666666667,107.716666666667,Light aimed 37mm AAA,AAA,p,LtCol,Klein D. D.,Ejection,Minor injuries,USN Ship,Recovered
1968-09-22 00:00:00,0820D,52139739,A-1H,A-1 Skyraider,Y,NKP,56SOW,602SOS,"",_,SAR Orbit,4000/6,_,0,0,0,0,On station,_,N,LS,LS,20.0333333333333,103.6,Light aimed small arms,Small Arms Fire,p,Maj,Kuhlmann C. F.,Crash,_,_,KIA
1968-09-24 00:00:00,0330D,514570,O-1G,O-1 Bird Dog,N,BHA,504TAS,19TASS,"",_,_,/..,_,0,0,0,0,_,_,_,SVn,SVn,,,Gunfire,Automatic Weapons,_,Capt,Cunningham G. M.,Crash,_,_,KIA
1968-09-27 00:00:00,0102D,531765,F-100,F-100 Super Sabre,Y,PHC,37TFW,174TFS,"",_,_,/..,Climb,0,0,3000,0,Enroute,Engine,N,SVn,Sea,14.1833333333333,109.216666666667,Light aimed 50cal AAA (prob.),AAA,N,1Lt,Vinapuu J. W.,Ejection,Uninjured,Army Helo,Recovered
1968-09-29 00:00:00,0250D,52135305,A-1H,A-1 Skyraider,Y,PLK,14SOW,6SOS,"",_,Troops in contact,1200/4,Strafe,2,0,200,220,At target,_,_,LS,LS,15.3833333333333,107.466666666667,Automatic weapons/small arms,Small Arms Fire,_,Capt,Newberry W. E.,Crash,_,_,KIA
1968-09-30 00:00:00,0935Ds,638317,F-105F,F-105 Thunderchief,Y,TKL,355TFW,333TFS,"",_,SAM site,/..,Roll in,0,0,0,0,At target,_,_,NVn,NVn,,,37mm AAA,AAA,_,Capt,Fieszel C. W.,_,_,_,MIA
1968-10-02 00:00:00,0750D,572827,O-1F,O-1 Bird Dog,N,NTR,504TAS,21TASS,"",_,_,/..,_,0,0,1500,0,_,_,_,SVn,SVn,12.05,108.316666666667,Gunfire,Automatic Weapons,_,Maj,Mason A. F.,_,_,Army Helo,Recovered
1968-10-02 00:00:00,1245N,553661,F-100D,F-100 Super Sabre,Y,PHR,35TFW,352TFS,"",_,Bunker,/..,Landing,0,0,0,0,Return,Fwd fuselage,N,SVn,Sea,12.0333333333333,109.183333333333,Small arms,Small Arms Fire,N,Maj,Barron D. R.,Ejection,Uninjured,USN Ship,Recovered
1968-10-05 00:00:00,0025D,668751,F-4D,F-4 Phantom,Y,DNG,366TFW,480TFS,"",_,Mortar position,/15,Dive,1,10,500,450,At target,Aft fuselage,Y,SVn,SVn,15.8833333333333,108.066666666667,Moderate aimed 50cal AAA (poss.),AAA,p,Capt,Lustfield S. L.,Ejection,Minor injuries,USAF Helo,Recovered
1968-10-08 00:00:00,0105D,6721457,O-2,O-2 Skymaster,N,NTR,14SOW,9SOS,"",_,Psychological warfare,/..,Level,0,0,0,0,On station,_,_,SVn,SVn,12.4333333333333,108.966666666667,Small arms,Small Arms Fire,_,1Lt,Richardson C. H.,Crash,_,_,KIA
1968-10-16 00:00:00,1635N,515001,O-1,O-1 Bird Dog,N,BHA,504TAS,19TASS,"",_,_,/..,Landing,0,0,100,0,Return,_,_,SVn,SVn,11.3166666666667,106.066666666667,Gunfire,Automatic Weapons,_,Maj,Dickens F. D.,Crash,_,_,KIA
1968-10-19 00:00:00,2245Dw,667740,F-4D,F-4 Phantom,Y,DNG,366TFW,480TFS,"",_,Storage area gun site,8000/6,Strafe,0,30,4000,425,At target,Engine,Y,NVn,Sea,17.15,107.483333333333,Light aimed automatic weapons/37mm AAA,Automatic Weapons,p,LtCol,DAmico D. R.,Ejection,Minor injuries,USAF Helo,Recovered
1968-10-19 00:00:00,2035N,686870,O-2,O-2 Skymaster,N,_,504TAS,19TASS,"",_, camp,/..,_,0,0,0,0,_,_,_,SVn,SVn,10.5833333333333,106.716666666667,Gunfire,Automatic Weapons,_,Capt,Wensinger R. R.,Crash,_,_,KIA
1968-10-21 00:00:00,0335D,554264,RB-57,B-57 Canberra,Y,TSN,460TRW,_,"",_,Enemy position,/10,Level,1,0,2000,0,At target,Right engine,Y,SVn,SVn,10.2166666666667,106.4,Light aimed small arms,Small Arms Fire,p,Maj,Johnston J. W.,Ejection,Minor injuries,_,Recovered
1968-10-21 00:00:00,Ds,52132646,A-1E,A-1 Skyraider,Y,NKP,56SOW,1SOS,"",_,Storage area,/6,Dive,2,40,6000,260,At target,Left wing,Y,LS,LS,17.4,105.166666666667,Gunfire,Automatic Weapons,p,Maj,Bagwell W. L.,Ejection,Minor injuries,USAF Helo,Recovered
1968-10-23 00:00:00,0045D,552921,F-100D,F-100 Super Sabre,Y,PHC,37TFW,612TFS,"",_,Enemy position,/10,Strafe,1,0,0,450,At target,_,_,SVn,Sea,16.4166666666667,107.95,Light aimed 50cal AAA,AAA,p,1Lt,Bryan R. E.,Ejection,Uninjured,USN Ship,Recovered
1968-10-23 00:00:00,0707D,6721394,O-2,O-2 Skymaster,N,QTR,504TAS,20TASS,"",_,Marking target,/..,Roll in,0,0,0,0,At target,_,N,SVn,SVn,16.9666666666667,107.1,Aimed gunfire,AAA,N,Maj,Reed M. E.,Crash,_,_,KIA
1968-10-23 00:00:00,0804D,686883,O-2,O-2 Skymaster,N,DNG,504TAS,20TASS,"",_,Enemy position,/..,_,1,0,1500,0,At target,_,Y,SVn,SVn,15.8,108.233333333333,Gunfire (poss. combat associated),Automatic Weapons,p,Capt,Edwards R. L.,Crash,_,_,KIA
1968-10-24 00:00:00,1400N,660264,F-4D,F-4 Phantom,Y,DNG,366TFW,390TFS,"",_,Truck park,4500/5,Turn,0,0,3000,0,At target,Fuselage,Y,NVn,NVn,17.4666666666667,106.533333333333,Light aimed 57mm AAA,AAA,p,Maj,Tyler G. E.,_,_,_,MIA
1968-10-27 00:00:00,0319D,52139735,A-1H,A-1 Skyraider,Y,PLK,633SOW,6SOS,"",Napalm,Storage area,/..,_,1,0,6000,0,At target,_,N,LS,LS,14.8666666666667,107.166666666667,37mm AAA,AAA,N,LtCol,Cole V. J.,Ejection,Minor injuries,USAF Helo,recovered
1968-10-27 00:00:00,0907N,624264,F-105D,F-105 Thunderchief,Y,KRT,388TFW,34TFS,"",_,Quang Khe,/..,_,1,0,5500,400,At target,Center fuselage,Y,NVn,NVn,17.5,106.2,Moderate barrage 37/57mm AAA,AAA,p,1Lt,Edmunds R. C.,_,_,_,MIA
1968-10-27 00:00:00,2200Dw,650846,RF-4C,F-4 Phantom,Y,UDN,432TRW,11TRS,"",_,Mission 183X,/..,_,0,0,0,0,On station,_,_,NVn,NVn,,,(Combat associated),Other,p,Capt,Stroven W. H.,_,_,_,KIA
1968-11-09 00:00:00,0033D,563446,F-100D,F-100 Super Sabre,Y,PHR,35TFW,615TFS,"",_,Enemy position,/..,_,0,0,1200,0,Return,_,Y,SVn,SVn,11.8,108.883333333333,Gunfire,Automatic Weapons,N,Capt,Wichman R. E.,Ejection,_,USAF Helo,KIA
1968-11-11 00:00:00,2320D,572952,O-1F,O-1 Bird Dog,N,NTR,504TAS,21TASS,"",_,_,/..,_,0,0,900,0,On station,Engine,_,SVn,SVn,12.4166666666667,108.983333333333,Small arms,Small Arms Fire,N,Maj,Albright J. R.,Crash,Injured,Army Helo,Recovered
1968-11-13 00:00:00,0715D,640800,F-4C,F-4 Phantom,Y,CRB,12TFW,559TFS,"",Napalm,Enemy position,/..,_,0,0,290,0,At target,_,N,SVn,SVn,11.7,106.133333333333,Automatic weapons/small arms,Small Arms Fire,p,Maj,Buchanan J. W.,Crash,_,Army,KIA
1968-11-14 00:00:00,0850D,564207,O-1E,O-1 Bird Dog,N,BHA,504TAS,19TASS,"",_,Enemy position,/7,Orbit,0,0,1500,0,At target,_,_,SVn,SVn,11.4166666666667,106.75,Gunfire,Automatic Weapons,_,Capt,Fabian W. H.,Crash,_,Army Helo,KIA
1968-11-16 00:00:00,0048N,562935,F-100D,F-100 Super Sabre,Y,PHR,35TFW,615TFS,"",_,Mission aborted due to weather,/..,_,2,0,500,0,_,_,Y,SVn,SVn,9.78333333333333,105.466666666667,Automatic weapons,AAA,_,Maj,Hollis D. R.,Ejection,_,Army Helo,Recovered
1968-11-16 00:00:00,0900D,572820,O-1F,O-1 Bird Dog,N,PLK,_,21TASS,"",_,_,/..,_,0,0,0,0,On station,_,_,SVn,SVn,13.6666666666667,108.216666666667,Gunfire (poss. combat associated),Automatic Weapons,_,Maj,Karst C. F.,_,_,_,KIA
1968-11-19 00:00:00,1122Ds,668807,F-4D,F-4 Phantom,Y,DNG,366TFW,390TFS,"",_,_,/..,Landing,0,0,0,0,Return,_,N,SVn,SVn,16.2666666666667,108.033333333333,Automatic weapons (poss.),AAA,_,Maj,Davis Y. R. Jr,Crash,_,_,KIA
1968-11-20 00:00:00,0545D,563775,F-100F,F-100 Super Sabre,Y,PHC,37TFW,416TFS,"",_,Enemy position,/..,Climb,0,0,4000,400,On station,Center engine,_,LS,LS,15.9,107.966666666667,Gunfire,Automatic Weapons,_,Capt,Kimball F. T.,Ejection,Minor injuries,USAF Helo,Recovered
1968-11-23 00:00:00,0612D,660445,RF-4C,F-4 Phantom,Y,UDN,432TRW,14TRS,"",_,Route 1036,2000/6,Level,0,0,3000,600,On station,Left wing,Y,NVn,NVn,17.4333333333333,106.566666666667,Moderate barrage automatic weapons/37mm AAA,Automatic Weapons,_,Capt,Cuthbert B. G.,_,_,_,KIA
1968-11-25 00:00:00,0545D,667523,F-4D,F-4 Phantom,Y,UDN,432TRW,555TFS,"",_,Photo reconnaissance Route 137,3000/5,Level,0,0,1000,540,On station,_,_,NVn,NVn,17.3333333333333,106.2,37mm AAA,AAA,_,Maj,Morrison J. C.,Ejection,_,_,KIA
1968-11-26 00:00:00,2013N,6721419,O-2A,O-2 Skymaster,N,DNG,504TAS,20TASS,"",_,Taor,/..,Level,0,0,8000,105,Enroute,Aft fuselage,Y,LS,LS,16.0166666666667,106.35,37mm AAA (two hits),AAA,N,Capt,Hartness G.,_,_,_,MIA
1968-11-29 00:00:00,0228D,563237,F-100D,F-100 Super Sabre,Y,PHR,35TFW,352TFS,"",_,Troops,/..,_,0,0,1000,0,At target,_,_,SVn,SVn,11.5333333333333,108.233333333333,Small arms,Small Arms Fire,_,1Lt,Cook W. L.,Ejection,Minor injuries,USAF Helo,Recovered
1968-12-03 00:00:00,1730N,667499,F-4D,F-4 Phantom,Y,UDN,8TFW,497TFS,"",_,Road segment,/..,_,0,0,2500,0,_,_,_,LS,LS,17.5,105.716666666667,37/57mm AAA,AAA,N,Maj,Gallanger C. L.,Ejection,Minor injuries,USAF Helo,Recovered
1968-12-06 00:00:00,0918D,610053,F-105D,F-105 Thunderchief,Y,KRT,355TFW,357TFS,"",_,POL storage,/..,Dive,0,0,12000,0,At target,Engine,Y,LS,LS,17.4833333333333,105.633333333333,57mm AAA,AAA,_,Capt,Walker R. M.,Ejection,Uninjured,USAF Helo,Recovered
1968-12-08 00:00:00,0124D,52142033,A-1J,A-1 Skyraider,Y,NKP,56SOW,602SOS,"",_,Troops,/9,Strafe,3,20,5000,270,At target,Left fuselage,Y,LS,LS,20.55,103.65,Heavy aimed automatic weapons/small arms,Small Arms Fire,N,Maj,OConnor T. H.,Ejection,Minor injuries,USAF Helo,Recovered
1968-12-08 00:00:00,0330D,52142035,A-1J,A-1 Skyraider,Y,NKP,56SOW,602SOS,"",_,Troops,/9,Strafe,0,0,1500,300,On station,_,N,LS,LS,20.55,103.65,Light aimed autom.weapons/small arms (poss. combat ass.),Small Arms Fire,p,Capt,Pirrucello J. S.,Crash,_,_,KIA
1968-12-08 00:00:00,0350D,610150,F-105D,F-105 Thunderchief,Y,TKL,355TFW,354TFS,"",_,Trucks storage,/..,_,0,0,0,0,At target,_,N,LS,LS,20.3666666666667,103.85,Gunfire (poss. combat associated),Automatic Weapons,p,1Lt,Rex R. A.,_,_,_,KIA
1968-12-09 00:00:00,0411D,641048,RF-4C,F-4 Phantom,Y,UDN,432TRW,11TRS,"",_,RP-1 reconnaissance,7000/10,Level,2,0,7000,540,At target,_,_,NVn,Sea,17.6,106.583333333333,Light aimed 37mm AAA,AAA,_,Maj,McCann R. I.,Ejection,Minor injuries,USAF Helo,Recovered
1968-12-10 00:00:00,0305D,52134508,A-1H,A-1 Skyraider,Y,NKP,56SOW,602SOS,"",_,Troops and mortar position,/..,Dive,3,0,5000,0,At target,Center fuselage,Y,LS,LS,20.3666666666667,103.666666666667,12.7mm AAA,AAA,N,Capt,Jenkinson J. J.,Ejection,Minor injuries,USAF Helo,Recovered
1968-12-11 00:00:00,1238N,650820,RF-4C,F-4 Phantom,Y,UDN,432TRW,11TRS,"",_,Raod segment,/..,_,0,0,0,540,On station,Aft section,_,LS,LS,16.9166666666667,105.8,Gunfire,Automatic Weapons,_,Capt,Drewry H. J.,Ejection,Uninjured,USAF Helo,Recovered
1968-12-13 00:00:00,2100N,540600,C-123K,C-123 Provider,N,NKP,56SOW,606SOS,"",_,Trucks,/..,Level,5,0,0,0,At target,Aft fuselage,Y,LS,LS,17.05,106.016666666667,Mid-air collission (prob. combat associated),Mid-Air Collision,N,Lt,Turner T. M.,Ejection,Uninjured,USAF Helo,Recovered
1968-12-13 00:00:00,2100N,554284,B-57B,B-57 Canberra,Y,PHR,35TFW,8TBS,"",_,Trucks,/..,Dive,0,0,0,0,At target,_,_,LS,LS,17.05,106.033333333333,Mid-air collission (prob. combat associated),Mid-Air Collision,p,Maj,Dugan T. W.,_,_,_,MIA
1968-12-13 00:00:00,1434N,4349274,AC-47,AC-47 Gunship I,N,BHA,14SOW,3SOS,"",_,_,/..,Level,0,0,3500,0,At target,Tail,_,SVn,SVn,10.9666666666667,106.816666666667,Mid-air collission (combat associated),Mid-Air Collision,_,Maj,Reeder F. D.,Crashlanded,Minor injuries,_,Recovered
1968-12-13 00:00:00,1435N,6714627,OV-10,OV-10 Bronco,Y,BHA,504TAS,19TASS,"",_,Troops,/..,_,0,0,3500,0,At target,_,N,SVn,SVn,11,106.383333333333,Mid-air collission (combat associated),Mid-Air Collision,p,Capt,Griffin C. F.,Crash,_,_,KIA
1968-12-16 00:00:00,1130N,552920,F-100D,F-100 Super Sabre,Y,PHC,37TFW,612TFS,"",_,_,/..,Dive,0,0,2500,0,At target,Engine,_,SVn,SVn,12.45,108.05,Gunfire,Automatic Weapons,_,Capt,Nugent J. A.,Ejection,Minor injuries,Army Helo,Recovered
1968-12-18 00:00:00,0900D,541931,F-100,F-100 Super Sabre,Y,THA,31TFW,136TFS,"",_,None,/..,Level,0,0,0,0,Enroute,_,Y,SVn,Sea,16.4833333333333,108.333333333333,Small arms,Small Arms Fire,_,1Lt,Roberts H. W.,Ejection,_,USAF Helo,Recovered
1968-12-18 00:00:00,1915N,52137546,A-1H,A-1 Skyraider,Y,NKP,56SOW,22SOS,"",_,Trucks on Route 12,/..,Dive,0,0,0,0,At target,_,_,LS,LS,17.5833333333333,105.516666666667,Gunfire (poss. combat associated),Automatic Weapons,p,Maj,Barras G. I.,_,_,_,MIA
